finalWorth,category,personName,age,country,city,source,industries,countryOfCitizenship,selfMade,status,gender,birthDate,title,date,birthYear,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,associated_companies,number_of_companies
2800,Healthcare,Kang An,74.25325119780972,China,Xinxiang,Healthcare and Pharmaceuticals,Healthcare,China,True,D,M,1949-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1949.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Pharmaceuticals,1
2800,Technology,Garrett Camp,44.498288843258045,United States,San Francisco,Technology,Technology & Telecommunications,Canada,True,E,M,1978-10-04 00:00:00,Cofounder and Chairman,2023-04-04 05:01:00,1978.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Uber, Uber Technologies Inc.",2
2800,Gambling & Casinos,Chen Lip Keong,75.75906913073237,Cambodia,Phnom Penh,Finance and Investments,Consumer Discretionary,Malaysia,True,U,M,1947-07-01 00:00:00,Founder & Entrepreneur & Casinos & property,2023-04-04 05:01:00,1947.0,127.63,2.5,27089389787.0,13.7,107.4,69.6,17.1,23.1,16486542.0,"Casinos, energy, property",3
2800,Real Estate,Choo Chong Ngen,69.95208761122518,Singapore,Singapore,Real Estate and Construction,Real Estate & Construction,Singapore,True,U,M,1953-04-21 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1953.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,Hotels,1
2800,Manufacturing,Euisun Chung,52.459958932238195,South Korea,Seoul,Other,Consumer Discretionary,South Korea,False,D,M,1970-10-18 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1970.0,115.16,0.4,2029000000000.0,94.3,98.1,82.6,15.6,33.2,51709098.0,"Hyundai, Hyundai Motor Co. Ltd.",2
2800,Diversified,Smita Crishna-Godrej,72.26009582477755,India,Mumbai,Retail and Consumer Goods,Other,India,False,U,F,1950-12-30 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1950.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Consumer goods,1
2800,Fashion & Retail,Eleanor Butt Crook & family,90.70225872689939,United States,San Marcos,Finance and Investments,Consumer Discretionary,United States,False,N,F,1932-07-21 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1932.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Supermarkets,1
2800,Manufacturing,Du Jiangtao & family,53.37713894592745,China,Beijing,Manufacturing and Industrial,Industrials & Manufacturing,China,True,D,M,1969-11-17 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1969.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Chemicals,1
2800,Gambling & Casinos,Lorenzo Fertitta,54.247775496235455,United States,Las Vegas,Finance and Investments,Consumer Discretionary,United States,False,U,M,1969-01-03 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1969.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Casinos, mixed martial arts",2
2800,Technology,Sebastian Glaser,65.7180013689254,Germany,Munich,Technology,Technology & Telecommunications,Germany,False,U,M,,Principal Shareholder & Investor,2023-04-04 05:01:00,,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,Sensor technology,1
2800,Diversified,Adi Godrej,81.00205338809035,India,Mumbai,Retail and Consumer Goods,Other,India,False,U,M,1942-04-03 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1942.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Consumer goods,1
2800,Diversified,Jamshyd Godrej,74.19028062970568,India,Mumbai,Technology,Other,India,False,U,M,1949-01-24 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1949.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Diversified,10
2800,Real Estate,Lee Yeow Chor,56.25462012320329,Malaysia,Kuala Lumpur,Finance and Investments,Real Estate & Construction,Malaysia,False,Split Family Fortune,M,1967-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1967.0,121.46,0.7,364701517788.0,45.1,105.3,76.0,12.0,38.7,32447385.0,"Palm oil, property",2
2800,Manufacturing,Li Weiguo,58.25325119780972,China,Beijing,Finance and Investments,Industrials & Manufacturing,China,True,D,M,1965-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Construction materials,1
2800,Manufacturing,Dmitry Mazepin,54.959616700889804,Russia,Moscow,Manufacturing and Industrial,Industrials & Manufacturing,Russia,True,R,M,1968-04-18 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1968.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,Chemicals,1
2800,Fashion & Retail,"Drayton McLane, Jr.",86.69952087611225,United States,Temple,Technology,Consumer Discretionary,United States,False,D,M,1936-07-22 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1936.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Walmart, logistics",2
2800,Telecom,Najib Mikati,67.35934291581108,Lebanon,Beirut,Finance and Investments,Technology & Telecommunications,Lebanon,True,D,M,1955-11-24 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1955.0,130.02,3.0,53367042272.0,26.3,95.1,78.9,15.3,32.2,6855713.0,Telecom,1
2800,Telecom,Taha Mikati,78.25325119780972,Lebanon,Beirut,Finance and Investments,Technology & Telecommunications,Lebanon,True,D,M,1945-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1945.0,130.02,3.0,53367042272.0,26.3,95.1,78.9,15.3,32.2,6855713.0,Telecom,1
2800,Real Estate,Akira Mori & family,86.72689938398358,Japan,Tokyo,Finance and Investments,Real Estate & Construction,Japan,False,D,M,1936-07-12 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1936.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,Real estate,1
2800,Diversified,Rishad Naoroji,71.59479808350444,India,Mumbai,Retail and Consumer Goods,Other,India,False,U,M,1951-08-30 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1951.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Consumer goods,1
2800,Diversified,Philip Niarchos,69.2539356605065,France,Paris,Finance and Investments,Other,Greece,False,E,M,1954-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1954.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,Art collection,1
2800,Technology,Nandan Nilekani,67.8384668035592,India,Bangalore,Technology,Technology & Telecommunications,India,True,D,M,1955-06-02 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1955.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Software services,1
2800,Fashion & Retail,Benjamin Otto,65.7180013689254,Germany,Hamburg,Finance and Investments,Consumer Discretionary,Germany,False,D,M,,Principal Shareholder & Investor,2023-04-04 05:01:00,,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,Retail,1
2800,Diversified,Maren Otto,65.7180013689254,Germany,Berlin,Finance and Investments,Other,Germany,False,D,F,,Principal Shareholder & Investor,2023-04-04 05:01:00,,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,"Retail, real estate",2
2800,Diversified,Ranjan Pai,50.392881587953454,India,Bangalore,Other,Industrials & Manufacturing,India,False,U,M,1972-11-11 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1972.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Education,1
2800,Manufacturing,Madhukar Parekh,76.25462012320328,India,Mumbai,Manufacturing and Industrial,Industrials & Manufacturing,India,False,D,M,1947-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1947.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Adhesives,1
2800,Technology,Sean Parker,43.3347022587269,United States,Los Angeles,Technology,Technology & Telecommunications,United States,True,E,M,1979-12-03 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1979.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Facebook,1
2800,Healthcare,Stewart Rahr,77.12251882272416,United States,New York,Healthcare and Pharmaceuticals,Healthcare,United States,False,U,M,1946-02-18 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1946.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Drug distribution,1
2800,Media & Entertainment,Su Hua,41.2539356605065,China,Beijing,Media and Entertainment,"Media, Entertainment & Leisure",China,True,D,M,1982-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1982.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Video streaming,1
2800,Manufacturing,Sun Shoukuan,73.50581793292265,China,Yingkou,Real Estate and Construction,Industrials & Manufacturing,China,True,E,M,1949-10-01 00:00:00,Founder & Entrepreneur & Metals,2023-04-04 05:01:00,1949.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,"Metals, coal",2
2800,Manufacturing,Tseng Cheng,61.3388090349076,Taiwan,Taipei,Manufacturing and Industrial,Industrials & Manufacturing,Taiwan,False,U,M,1961-12-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1961.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Petrochemicals,1
2800,Logistics,Tung Chee Hwa,85.74127310061601,Hong Kong,Hong Kong,Finance and Investments,,Hong Kong,False,E,M,1937-07-07 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1937.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Shipping,1
2800,Technology,Meg Whitman,66.66392881587953,United States,Los Angeles,Technology,Technology & Telecommunications,United States,True,D,F,1956-08-04 00:00:00,CEO,2023-04-04 05:01:00,1956.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"EBay, Quibi",2
2800,Manufacturing,Wong Luen Hei,61.2539356605065,Hong Kong,Hong Kong,Real Estate and Construction,Industrials & Manufacturing,China,True,D,M,1962-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1962.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Building materials,1
2800,Healthcare,Chenghai Ye & family,79.63586584531143,Hong Kong,Hong Kong,Healthcare and Pharmaceuticals,Healthcare,Hong Kong,True,D,M,1943-08-15 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1943.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Pharmaceuticals,1
2800,Manufacturing,Zhu Xingming,56.09308692676249,China,Shenzhen,Manufacturing and Industrial,Industrials & Manufacturing,China,True,U,M,1967-03-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1967.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,Electrical equipment,1
2700,Finance & Investments,Jose Joao Abdalla Filho,77.84531143052703,Brazil,Rio de Janeiro,Finance and Investments,Financials & Investments,Brazil,False,D,M,1945-05-30 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1945.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,Investments,1
2700,Finance & Investments,Juan Abello,81.29774127310061,Spain,Madrid,Finance and Investments,Financials & Investments,Spain,False,D,M,1941-12-16 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1941.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,Investments,1
2700,Diversified,Suhail Bahwan,84.25462012320328,Oman,Muscat,Technology,Other,Oman,True,U,M,1939-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1939.0,113.53,0.1,76983094928.0,38.0,103.4,77.6,2.5,27.4,5266535.0,Diversified,10
2700,Diversified,Madhur Bajaj,70.62286105407256,India,Mumbai,Technology,Other,India,False,Split Family Fortune,M,1952-08-19 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1952.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Diversified,10
2700,Diversified,Niraj Bajaj,68.48186173853524,India,Mumbai,Technology,Other,India,False,Split Family Fortune,M,1954-10-10 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1954.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Diversified,10
2700,Diversified,Shekhar Bajaj,74.81998631074606,India,Mumbai,Technology,Other,India,False,Split Family Fortune,M,1948-06-08 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1948.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Diversified,10
2700,Finance & Investments,Harindarpal Banga,72.64887063655031,Hong Kong,Hong Kong,Finance and Investments,Financials & Investments,India,True,U,M,1950-08-10 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1950.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Commodities,1
2700,Healthcare,Ulrike Baro,65.7180013689254,Germany,Munich,Healthcare and Pharmaceuticals,Healthcare,Germany,False,U,F,,Principal Shareholder & Investor,2023-04-04 05:01:00,,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,Biopharmaceuticals,1
2700,Healthcare,Anne Beaufour,59.65503080082136,United Kingdom,London,Healthcare and Pharmaceuticals,Healthcare,France,False,U,F,1963-08-08 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1963.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,Pharmaceuticals,1
2700,Healthcare,Henri Beaufour,57.83983572895277,United Kingdom,London,Healthcare and Pharmaceuticals,Healthcare,France,False,U,M,1965-06-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1965.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,Pharmaceuticals,1
2700,Manufacturing,Andrei Bokarev,56.446269678302535,Russia,Moscow,Technology,Industrials & Manufacturing,Russia,True,U,M,1966-10-23 00:00:00,Founder & Entrepreneur & Metals,2023-04-04 05:01:00,1966.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,"Metals, mining",2
2700,Food & Beverage,Jack Cowin,80.72553045859,Australia,Sydney,Food and Agriculture,Consumer Staples,Australia,True,D,M,1942-07-13 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1942.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,Fast food,1
2700,Finance & Investments,Glenn Dubin,65.97399041752224,United States,New York,Finance and Investments,Financials & Investments,United States,True,U,M,1957-04-13 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1957.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Hedge funds,1
2700,Energy,N. Murray Edwards,63.31553730321698,United Kingdom,London,Finance and Investments,Energy & Natural Resources,Canada,True,D,M,1959-12-10 00:00:00,Founder & Entrepreneur & Oil & gas,2023-04-04 05:01:00,1959.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,Oil & gas,1
2700,Gambling & Casinos,"Frank Fertitta, III.",61.106091718001366,United States,Las Vegas,Finance and Investments,Consumer Discretionary,United States,False,U,M,1962-02-24 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1962.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,"Casinos, mixed martial arts",2
2700,Manufacturing,Abhay Firodia,78.40930869267625,India,Pune,Transportation and Logistics,Consumer Discretionary,India,False,D,M,1944-11-05 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1944.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Automobiles,1
2700,Finance & Investments,Bruce Flatt,57.83983572895277,United Kingdom,London,Finance and Investments,Financials & Investments,Canada,True,D,M,1965-06-01 00:00:00,Founder & Lead Investor,2023-04-04 05:01:00,1965.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,Money management,1
2700,Diversified,Miguel Fluxa Rossello,84.68720054757016,Spain,Esporles,Real Estate and Construction,Industrials & Manufacturing,Spain,False,D,M,1938-07-27 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1938.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,Hotels,1
2700,Metals & Mining,Robert Friedland,72.62696783025325,Singapore,Singapore,Technology,Industrials & Manufacturing,United States,True,U,M,1950-08-18 00:00:00,Founder and Executive Chairman,2023-04-04 05:01:00,1950.0,114.41,0.6,372062527489.0,84.8,100.6,83.1,13.1,21.0,5703569.0,"Ivanhoe Mines Ltd., Mining",2
2700,Metals & Mining,Alexander Frolov,58.88021902806297,Russia,Moscow,Technology,Industrials & Manufacturing,Russia,True,U,M,1964-05-17 00:00:00,Founder & Entrepreneur & Mining,2023-04-04 05:01:00,1964.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,"Mining, steel",2
2700,Diversified,Nadir Godrej,72.25462012320328,India,Mumbai,Retail and Consumer Goods,Other,India,False,U,M,1951-01-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1951.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Consumer goods,1
2700,Diversified,Maggie Hardy,57.322381930184804,United States,Belle Vernon,Real Estate and Construction,Industrials & Manufacturing,United States,False,U,F,1965-12-07 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1965.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Building materials,1
2700,Finance & Investments,Nithin Kamath,43.49623545516769,India,Bangalore,Finance and Investments,Financials & Investments,India,True,N,M,1979-10-05 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1979.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,Financial services,1
2700,Real Estate,Samvel Karapetyan,57.62628336755647,Russia,Moscow,Finance and Investments,Real Estate & Construction,Russia,True,U,M,1965-08-18 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1965.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,Real estate,1
2700,Real Estate,Kei Hoi Pang,57.2539356605065,Hong Kong,Hong Kong,Finance and Investments,Real Estate & Construction,China,True,D,M,1966-01-01 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1966.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Real estate,1
2700,Diversified,Mustafa Rahmi Koc,92.48459958932239,Turkey,Istanbul,Technology,Other,Turkey,False,U,M,1930-10-09 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1930.0,234.44,15.2,754411708203.0,23.9,93.2,77.4,17.9,42.3,83429615.0,Diversified,10
2700,Finance & Investments,Yuri Kovalchuk & family,71.69336071184121,Russia,St. Petersburg,Finance and Investments,Financials & Investments,Russia,True,U,M,1951-07-25 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1951.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,"Banking, insurance, media",3
2700,Real Estate,Geoffrey Kwok,37.92470910335387,Hong Kong,Hong Kong,Finance and Investments,Real Estate & Construction,Hong Kong,False,D,M,1985-05-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1985.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Real estate,1
2700,Real Estate,Jonathan Kwok,31.091033538672143,Hong Kong,Hong Kong,Finance and Investments,Real Estate & Construction,Hong Kong,False,U,M,1992-03-01 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1992.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Real Estate,1
2700,Manufacturing,Hans Langer,71.20876112251882,Germany,Gräfelfing,Technology,Industrials & Manufacturing,Germany,True,U,M,1952-01-18 00:00:00,Founder & Entrepreneur & 3D,2023-04-04 05:01:00,1952.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,3D printing,1
2700,Manufacturing,Frank Laukien,63.162217659137575,United States,Boston,Other,Industrials & Manufacturing,United States,False,U,M,1960-02-04 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1960.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,Scientific equipment,1
2700,Real Estate,Maritsa Lazari & family,78.46954140999316,United Kingdom,London,Finance and Investments,Real Estate & Construction,United Kingdom,True,D,F,1944-10-14 00:00:00,Founder & Entrepreneur,2023-04-04 05:01:00,1944.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,Real estate,1
2700,Real Estate,Angela Leong,62.03148528405202,Hong Kong,Hong Kong,Real Estate and Construction,Real Estate & Construction,Hong Kong,False,D,F,1961-03-23 00:00:00,Principal Shareholder & Investor,2023-04-04 05:01:00,1961.0,117.24,2.9,19910000000000.0,66.3,101.8,78.5,9.6,41.8,328239523.0,Casinos,1
